o_id,o_w_id,o_d_id,o_c_id,o_carrier_id,o_ol_cnt,o_all_local,o_entry_d
1102,1,6,2248,8,7,1,2018-10-20 21:32:11
1103,1,6,1908,6,7,1,2018-10-20 21:32:11
1104,1,6,1141,10,13,1,2018-10-20 21:32:11
1105,1,6,2843,3,7,1,2018-10-20 21:32:11
1106,1,6,1405,8,10,1,2018-10-20 21:32:11
1107,1,6,2281,7,5,1,2018-10-20 21:32:11
1108,1,6,1783,6,11,1,2018-10-20 21:32:11
1109,1,6,1765,8,10,1,2018-10-20 21:32:11
1110,1,6,2390,2,8,1,2018-10-20 21:32:11
1111,1,6,2146,8,10,1,2018-10-20 21:32:11
1112,1,6,1848,8,6,1,2018-10-20 21:32:11
1113,1,6,2785,10,9,1,2018-10-20 21:32:11
1114,1,6,2937,7,13,1,2018-10-20 21:32:11
1115,1,6,2824,5,11,1,2018-10-20 21:32:11
1116,1,6,2095,10,7,1,2018-10-20 21:32:11
1117,1,6,1992,2,6,1,2018-10-20 21:32:11
1118,1,6,1767,7,6,1,2018-10-20 21:32:11
1119,1,6,1421,1,14,1,2018-10-20 21:32:11
1120,1,6,1820,3,5,1,2018-10-20 21:32:11
1121,1,6,2676,1,9,1,2018-10-20 21:32:11
1122,1,6,2902,3,5,1,2018-10-20 21:32:11
1123,1,6,2379,6,7,1,2018-10-20 21:32:11
1124,1,6,2519,9,11,1,2018-10-20 21:32:11
1125,1,6,2122,2,10,1,2018-10-20 21:32:11
1126,1,6,2898,5,9,1,2018-10-20 21:32:11
1127,1,6,1948,10,8,1,2018-10-20 21:32:11
1128,1,6,1401,1,7,1,2018-10-20 21:32:11
1129,1,6,1814,3,13,1,2018-10-20 21:32:11
1130,1,6,2446,5,9,1,2018-10-20 21:32:11
1131,1,6,2746,10,8,1,2018-10-20 21:32:11
1132,1,6,2535,9,12,1,2018-10-20 21:32:11
1133,1,6,2602,1,6,1,2018-10-20 21:32:11
1134,1,6,1219,6,8,1,2018-10-20 21:32:11
1135,1,6,2312,10,12,1,2018-10-20 21:32:11
1136,1,6,1660,1,11,1,2018-10-20 21:32:11
1137,1,6,1463,1,14,1,2018-10-20 21:32:11
1138,1,6,2042,9,8,1,2018-10-20 21:32:11
1139,1,6,2034,4,7,1,2018-10-20 21:32:11
1140,1,6,1692,3,15,1,2018-10-20 21:32:11
1141,1,6,1850,6,8,1,2018-10-20 21:32:11
1142,1,6,1248,5,13,1,2018-10-20 21:32:11
1143,1,6,1532,2,7,1,2018-10-20 21:32:11
1144,1,6,2032,4,9,1,2018-10-20 21:32:11
1145,1,6,2831,1,11,1,2018-10-20 21:32:11
1146,1,6,2606,7,8,1,2018-10-20 21:32:11
1147,1,6,2606,10,5,1,2018-10-20 21:32:11
1148,1,6,2862,4,11,1,2018-10-20 21:32:11
1149,1,6,1521,1,9,1,2018-10-20 21:32:11
1150,1,6,1744,9,8,1,2018-10-20 21:32:11
1151,1,6,2652,6,9,1,2018-10-20 21:32:11
1152,1,6,1740,10,11,1,2018-10-20 21:32:11
1153,1,6,2421,3,5,1,2018-10-20 21:32:11
1154,1,6,1872,2,11,1,2018-10-20 21:32:11
1155,1,6,1773,7,12,1,2018-10-20 21:32:11
1156,1,6,2772,2,8,1,2018-10-20 21:32:11
1157,1,6,2747,1,7,1,2018-10-20 21:32:11
1158,1,6,1523,10,5,1,2018-10-20 21:32:11
1159,1,6,2650,1,8,1,2018-10-20 21:32:11
1160,1,6,2659,4,8,1,2018-10-20 21:32:11
1161,1,6,1300,8,12,1,2018-10-20 21:32:11
1162,1,6,2412,8,6,1,2018-10-20 21:32:11
1163,1,6,1576,7,9,1,2018-10-20 21:32:11
1164,1,6,1949,6,8,1,2018-10-20 21:32:11
1165,1,6,2761,1,13,1,2018-10-20 21:32:11
1166,1,6,2421,8,12,1,2018-10-20 21:32:11
1167,1,6,2462,4,7,1,2018-10-20 21:32:11
1168,1,6,2918,6,12,1,2018-10-20 21:32:11
1169,1,6,1231,2,14,1,2018-10-20 21:32:11
1170,1,6,2065,3,11,1,2018-10-20 21:32:11
1171,1,6,2248,2,15,1,2018-10-20 21:32:11
1172,1,6,1261,2,15,1,2018-10-20 21:32:11
1173,1,6,2697,8,12,1,2018-10-20 21:32:11
1174,1,6,2752,1,14,1,2018-10-20 21:32:11
1175,1,6,2844,5,6,1,2018-10-20 21:32:11
1176,1,6,1188,8,12,1,2018-10-20 21:32:11
1177,1,6,2552,3,15,1,2018-10-20 21:32:11
1178,1,6,2889,2,11,1,2018-10-20 21:32:11
1179,1,6,1272,3,5,1,2018-10-20 21:32:11
1180,1,6,2362,6,7,1,2018-10-20 21:32:11
1181,1,6,2527,2,5,1,2018-10-20 21:32:11
1182,1,6,1845,1,12,1,2018-10-20 21:32:11
1183,1,6,1760,9,10,1,2018-10-20 21:32:11
1184,1,6,2929,1,13,1,2018-10-20 21:32:11
1185,1,6,1633,5,14,1,2018-10-20 21:32:11
1186,1,6,2199,6,9,1,2018-10-20 21:32:11
1187,1,6,1780,10,5,1,2018-10-20 21:32:11
1188,1,6,2510,1,13,1,2018-10-20 21:32:11
1189,1,6,2491,3,10,1,2018-10-20 21:32:11
1190,1,6,1563,1,14,1,2018-10-20 21:32:11
1191,1,6,2545,9,11,1,2018-10-20 21:32:11
1192,1,6,2216,3,11,1,2018-10-20 21:32:11
1193,1,6,1919,2,9,1,2018-10-20 21:32:11
1194,1,6,1886,3,6,1,2018-10-20 21:32:11
1195,1,6,2857,9,15,1,2018-10-20 21:32:11
1196,1,6,2963,2,9,1,2018-10-20 21:32:11
1197,1,6,1560,9,8,1,2018-10-20 21:32:11
1198,1,6,2840,3,6,1,2018-10-20 21:32:11
1199,1,6,1421,5,5,1,2018-10-20 21:32:11
1200,1,6,2148,1,11,1,2018-10-20 21:32:11
1201,1,6,1629,2,15,1,2018-10-20 21:32:11
1202,1,6,1464,5,9,1,2018-10-20 21:32:11
1203,1,6,2414,8,12,1,2018-10-20 21:32:11
1204,1,6,2031,9,11,1,2018-10-20 21:32:11
1205,1,6,2686,6,11,1,2018-10-20 21:32:11
1206,1,6,1982,7,6,1,2018-10-20 21:32:11
1207,1,6,1209,8,15,1,2018-10-20 21:32:11
1208,1,6,2046,7,7,1,2018-10-20 21:32:11
1209,1,6,1287,10,12,1,2018-10-20 21:32:11
1210,1,6,2435,5,13,1,2018-10-20 21:32:11
1211,1,6,2553,7,14,1,2018-10-20 21:32:11
1212,1,6,2520,4,11,1,2018-10-20 21:32:11
1213,1,6,2566,7,9,1,2018-10-20 21:32:11
1214,1,6,1756,2,8,1,2018-10-20 21:32:11
1215,1,6,2390,7,6,1,2018-10-20 21:32:11
1216,1,6,2326,1,12,1,2018-10-20 21:32:11
1217,1,6,1508,3,10,1,2018-10-20 21:32:11
1218,1,6,2295,3,15,1,2018-10-20 21:32:11
1219,1,6,1577,8,5,1,2018-10-20 21:32:11
1220,1,6,1537,5,7,1,2018-10-20 21:32:11
1221,1,6,2791,6,14,1,2018-10-20 21:32:11
1222,1,6,1680,1,11,1,2018-10-20 21:32:11
1223,1,6,2499,9,5,1,2018-10-20 21:32:11
1224,1,6,1791,10,7,1,2018-10-20 21:32:11
1225,1,6,2107,9,5,1,2018-10-20 21:32:11
1226,1,6,2253,4,10,1,2018-10-20 21:32:11
1227,1,6,2215,9,13,1,2018-10-20 21:32:11
1228,1,6,1538,9,9,1,2018-10-20 21:32:11
1229,1,6,2741,9,11,1,2018-10-20 21:32:11
1230,1,6,1282,8,12,1,2018-10-20 21:32:11
1231,1,6,2491,2,6,1,2018-10-20 21:32:11
1232,1,6,2386,1,10,1,2018-10-20 21:32:11
1233,1,6,2716,5,8,1,2018-10-20 21:32:11
1234,1,6,2953,8,13,1,2018-10-20 21:32:11
1235,1,6,2775,5,10,1,2018-10-20 21:32:11
1236,1,6,1825,2,14,1,2018-10-20 21:32:11
1237,1,6,2777,4,8,1,2018-10-20 21:32:11
1238,1,6,2479,1,9,1,2018-10-20 21:32:11
1239,1,6,1469,7,14,1,2018-10-20 21:32:11
1240,1,6,2812,9,11,1,2018-10-20 21:32:11
1241,1,6,1998,6,8,1,2018-10-20 21:32:11
1242,1,6,2091,3,12,1,2018-10-20 21:32:11
1243,1,6,2442,3,6,1,2018-10-20 21:32:11
1244,1,6,2704,10,9,1,2018-10-20 21:32:11
1245,1,6,1893,5,8,1,2018-10-20 21:32:11
1246,1,6,2540,8,11,1,2018-10-20 21:32:11
1247,1,6,1581,6,9,1,2018-10-20 21:32:11
1248,1,6,2153,8,8,1,2018-10-20 21:32:11
1249,1,6,1345,9,15,1,2018-10-20 21:32:11
1250,1,6,1721,6,5,1,2018-10-20 21:32:11
1251,1,6,2593,9,6,1,2018-10-20 21:32:11
1252,1,6,1804,7,12,1,2018-10-20 21:32:11
1253,1,6,1272,1,8,1,2018-10-20 21:32:11
1254,1,6,2192,7,8,1,2018-10-20 21:32:11
1255,1,6,1403,3,10,1,2018-10-20 21:32:11
1256,1,6,1597,2,10,1,2018-10-20 21:32:11
1257,1,6,2050,7,5,1,2018-10-20 21:32:11
1258,1,6,1383,8,9,1,2018-10-20 21:32:11
1259,1,6,2187,8,14,1,2018-10-20 21:32:11
1260,1,6,2793,6,9,1,2018-10-20 21:32:11
1261,1,6,2159,2,6,1,2018-10-20 21:32:11
1262,1,6,1461,1,13,1,2018-10-20 21:32:11
1263,1,6,2930,7,8,1,2018-10-20 21:32:11
1264,1,6,2843,7,9,1,2018-10-20 21:32:11
1265,1,6,1368,3,12,1,2018-10-20 21:32:11
1266,1,6,2422,6,9,1,2018-10-20 21:32:11
1267,1,6,1967,1,8,1,2018-10-20 21:32:11
1268,1,6,1767,4,11,1,2018-10-20 21:32:11
1269,1,6,1947,10,10,1,2018-10-20 21:32:11
1270,1,6,1558,1,10,1,2018-10-20 21:32:11
1271,1,6,1690,7,5,1,2018-10-20 21:32:11
1272,1,6,1451,2,5,1,2018-10-20 21:32:11
1273,1,6,2430,10,14,1,2018-10-20 21:32:11
1274,1,6,1334,10,13,1,2018-10-20 21:32:11
1275,1,6,1319,2,8,1,2018-10-20 21:32:11
1276,1,6,2497,9,6,1,2018-10-20 21:32:11
1277,1,6,2137,10,7,1,2018-10-20 21:32:11
1278,1,6,1644,7,13,1,2018-10-20 21:32:11
1279,1,6,2197,5,10,1,2018-10-20 21:32:11
1280,1,6,2189,3,15,1,2018-10-20 21:32:11
1281,1,6,1510,6,11,1,2018-10-20 21:32:11
1282,1,6,1552,8,12,1,2018-10-20 21:32:11
1283,1,6,2652,5,11,1,2018-10-20 21:32:11
1284,1,6,1697,8,7,1,2018-10-20 21:32:11
1285,1,6,2891,6,11,1,2018-10-20 21:32:11
1286,1,6,2825,4,10,1,2018-10-20 21:32:11
1287,1,6,2925,4,8,1,2018-10-20 21:32:11
1288,1,6,1847,8,9,1,2018-10-20 21:32:11
1289,1,6,2641,7,12,1,2018-10-20 21:32:11
1290,1,6,2359,6,12,1,2018-10-20 21:32:11
1291,1,6,1639,9,6,1,2018-10-20 21:32:11
1292,1,6,2101,4,9,1,2018-10-20 21:32:11
1293,1,6,1830,1,5,1,2018-10-20 21:32:11
1294,1,6,2133,1,9,1,2018-10-20 21:32:11
1295,1,6,1839,6,15,1,2018-10-20 21:32:11
1296,1,6,1689,3,8,1,2018-10-20 21:32:11
1297,1,6,1562,8,15,1,2018-10-20 21:32:11
1298,1,6,1824,1,10,1,2018-10-20 21:32:11
1299,1,6,2689,4,10,1,2018-10-20 21:32:11
1300,1,6,1645,1,10,1,2018-10-20 21:32:11
1301,1,6,2544,2,7,1,2018-10-20 21:32:11
1302,1,6,2338,5,8,1,2018-10-20 21:32:11
1303,1,6,2952,5,10,1,2018-10-20 21:32:11
1304,1,6,1889,9,15,1,2018-10-20 21:32:11
1305,1,6,2159,7,8,1,2018-10-20 21:32:11
1306,1,6,2208,1,11,1,2018-10-20 21:32:11
1307,1,6,2660,3,12,1,2018-10-20 21:32:11
1308,1,6,1861,4,7,1,2018-10-20 21:32:11
1309,1,6,2439,7,11,1,2018-10-20 21:32:11
1310,1,6,1752,2,7,1,2018-10-20 21:32:11
1311,1,6,1729,4,6,1,2018-10-20 21:32:11
1312,1,6,2124,4,12,1,2018-10-20 21:32:11
1313,1,6,2198,4,12,1,2018-10-20 21:32:11
1314,1,6,1853,1,15,1,2018-10-20 21:32:11
1315,1,6,1378,5,8,1,2018-10-20 21:32:11
1316,1,6,1518,2,14,1,2018-10-20 21:32:11
1317,1,6,1599,6,8,1,2018-10-20 21:32:11
1318,1,6,1820,5,6,1,2018-10-20 21:32:11
1319,1,6,1985,5,10,1,2018-10-20 21:32:11
1320,1,6,1486,2,7,1,2018-10-20 21:32:11
1321,1,6,2699,8,6,1,2018-10-20 21:32:11
1322,1,6,1511,10,11,1,2018-10-20 21:32:11
1323,1,6,2812,10,8,1,2018-10-20 21:32:11
1324,1,6,1624,1,8,1,2018-10-20 21:32:11
1325,1,6,1816,5,11,1,2018-10-20 21:32:11
1326,1,6,1476,1,6,1,2018-10-20 21:32:11
1327,1,6,2609,5,7,1,2018-10-20 21:32:11
1328,1,6,1820,1,11,1,2018-10-20 21:32:11
1329,1,6,1434,3,15,1,2018-10-20 21:32:11
1330,1,6,2390,4,13,1,2018-10-20 21:32:11
1331,1,6,2189,7,8,1,2018-10-20 21:32:11
1332,1,6,2290,4,5,1,2018-10-20 21:32:11
1333,1,6,2424,8,6,1,2018-10-20 21:32:11
1334,1,6,2005,8,11,1,2018-10-20 21:32:11
1335,1,6,2958,7,6,1,2018-10-20 21:32:11
1336,1,6,2474,6,8,1,2018-10-20 21:32:11
1337,1,6,2421,6,14,1,2018-10-20 21:32:11
1338,1,6,1406,6,9,1,2018-10-20 21:32:11
1339,1,6,2716,9,6,1,2018-10-20 21:32:11
1340,1,6,1599,6,14,1,2018-10-20 21:32:11
1341,1,6,1894,6,5,1,2018-10-20 21:32:11
1342,1,6,2410,1,12,1,2018-10-20 21:32:11
1343,1,6,1977,7,7,1,2018-10-20 21:32:11
1344,1,6,2572,4,15,1,2018-10-20 21:32:11
1345,1,6,1586,2,11,1,2018-10-20 21:32:11
1346,1,6,2543,4,12,1,2018-10-20 21:32:11
1347,1,6,2090,6,9,1,2018-10-20 21:32:11
1348,1,6,1975,9,6,1,2018-10-20 21:32:11
1349,1,6,1354,9,7,1,2018-10-20 21:32:11
1350,1,6,2739,5,8,1,2018-10-20 21:32:11
1351,1,6,2699,7,10,1,2018-10-20 21:32:11
1352,1,6,1444,10,7,1,2018-10-20 21:32:11
1353,1,6,1822,6,14,1,2018-10-20 21:32:11
1354,1,6,2595,10,7,1,2018-10-20 21:32:11
1355,1,6,2535,9,5,1,2018-10-20 21:32:11
1356,1,6,2233,5,6,1,2018-10-20 21:32:11
1357,1,6,2920,4,9,1,2018-10-20 21:32:11
1358,1,6,2513,8,15,1,2018-10-20 21:32:11
1359,1,6,1359,9,8,1,2018-10-20 21:32:11
1360,1,6,1426,9,6,1,2018-10-20 21:32:11
1361,1,6,1724,3,15,1,2018-10-20 21:32:11
1362,1,6,1440,10,9,1,2018-10-20 21:32:11
1363,1,6,1459,8,11,1,2018-10-20 21:32:11
1364,1,6,2890,10,11,1,2018-10-20 21:32:11
1365,1,6,2538,3,11,1,2018-10-20 21:32:11
1366,1,6,2129,2,14,1,2018-10-20 21:32:11
1367,1,6,1985,10,7,1,2018-10-20 21:32:11
1368,1,6,1711,10,7,1,2018-10-20 21:32:11
1369,1,6,2737,4,10,1,2018-10-20 21:32:11
1370,1,6,2248,5,9,1,2018-10-20 21:32:11
1371,1,6,2283,9,8,1,2018-10-20 21:32:11
1372,1,6,2206,7,7,1,2018-10-20 21:32:11
1373,1,6,2965,2,8,1,2018-10-20 21:32:11
1374,1,6,1574,2,15,1,2018-10-20 21:32:11
1375,1,6,1530,3,10,1,2018-10-20 21:32:11
1376,1,6,1476,4,14,1,2018-10-20 21:32:11
1377,1,6,1894,6,12,1,2018-10-20 21:32:11
1378,1,6,2446,2,6,1,2018-10-20 21:32:11
1379,1,6,2428,10,14,1,2018-10-20 21:32:11
1380,1,6,2796,6,7,1,2018-10-20 21:32:11
1381,1,6,2790,8,7,1,2018-10-20 21:32:11
1382,1,6,1840,7,9,1,2018-10-20 21:32:11
1383,1,6,1588,5,6,1,2018-10-20 21:32:11
1384,1,6,1702,5,14,1,2018-10-20 21:32:11
1385,1,6,2246,8,13,1,2018-10-20 21:32:11
1386,1,6,2240,10,8,1,2018-10-20 21:32:11
1387,1,6,2109,7,7,1,2018-10-20 21:32:11
1388,1,6,2405,9,12,1,2018-10-20 21:32:11
1389,1,6,1650,10,7,1,2018-10-20 21:32:11
1390,1,6,2866,3,14,1,2018-10-20 21:32:11
1391,1,6,1576,2,12,1,2018-10-20 21:32:11
1392,1,6,2528,6,6,1,2018-10-20 21:32:11
1393,1,6,1667,2,12,1,2018-10-20 21:32:11
1394,1,6,2404,7,14,1,2018-10-20 21:32:11
1395,1,6,1629,1,6,1,2018-10-20 21:32:11
1396,1,6,2931,2,10,1,2018-10-20 21:32:11
1397,1,6,1437,4,14,1,2018-10-20 21:32:11
1398,1,6,2190,5,6,1,2018-10-20 21:32:11
1399,1,6,2936,8,6,1,2018-10-20 21:32:11
1400,1,6,1904,9,11,1,2018-10-20 21:32:11
1401,1,6,1475,4,9,1,2018-10-20 21:32:11
1402,1,6,2452,10,15,1,2018-10-20 21:32:11
1403,1,6,1544,8,5,1,2018-10-20 21:32:11
1404,1,6,2828,10,5,1,2018-10-20 21:32:11
1405,1,6,2521,5,5,1,2018-10-20 21:32:11
1406,1,6,1528,2,8,1,2018-10-20 21:32:11
1407,1,6,1483,9,6,1,2018-10-20 21:32:11
1408,1,6,2678,9,10,1,2018-10-20 21:32:11
1409,1,6,1544,3,10,1,2018-10-20 21:32:11
1410,1,6,2327,9,13,1,2018-10-20 21:32:11
1411,1,6,2473,1,15,1,2018-10-20 21:32:11
1412,1,6,2317,9,11,1,2018-10-20 21:32:11
1413,1,6,1820,3,5,1,2018-10-20 21:32:11
1414,1,6,2638,2,5,1,2018-10-20 21:32:11
1415,1,6,2864,9,6,1,2018-10-20 21:32:11
1416,1,6,1571,1,6,1,2018-10-20 21:32:11
1417,1,6,1502,3,13,1,2018-10-20 21:32:11
1418,1,6,1973,6,14,1,2018-10-20 21:32:11
1419,1,6,2145,3,11,1,2018-10-20 21:32:11
1420,1,6,2278,3,12,1,2018-10-20 21:32:11
1421,1,6,1590,5,8,1,2018-10-20 21:32:11
1422,1,6,1624,10,11,1,2018-10-20 21:32:11
1423,1,6,2118,2,6,1,2018-10-20 21:32:11
1424,1,6,2398,2,11,1,2018-10-20 21:32:11
1425,1,6,2909,1,8,1,2018-10-20 21:32:11
1426,1,6,2528,6,12,1,2018-10-20 21:32:11
1427,1,6,2923,4,7,1,2018-10-20 21:32:11
1428,1,6,2394,4,5,1,2018-10-20 21:32:11
1429,1,6,2548,9,15,1,2018-10-20 21:32:11
1430,1,6,2468,9,5,1,2018-10-20 21:32:11
1431,1,6,2548,7,5,1,2018-10-20 21:32:11
1432,1,6,2376,5,5,1,2018-10-20 21:32:11
1433,1,6,2785,2,8,1,2018-10-20 21:32:11
1434,1,6,2454,9,13,1,2018-10-20 21:32:11
1435,1,6,2360,1,8,1,2018-10-20 21:32:11
1436,1,6,2630,5,15,1,2018-10-20 21:32:11
1437,1,6,2682,7,10,1,2018-10-20 21:32:11
1438,1,6,2796,8,8,1,2018-10-20 21:32:11
1439,1,6,2987,2,11,1,2018-10-20 21:32:11
1440,1,6,2618,10,11,1,2018-10-20 21:32:11
1441,1,6,2034,9,7,1,2018-10-20 21:32:11
1442,1,6,1947,6,14,1,2018-10-20 21:32:11
1443,1,6,2272,3,11,1,2018-10-20 21:32:11
1444,1,6,2757,3,6,1,2018-10-20 21:32:11
1445,1,6,1541,8,11,1,2018-10-20 21:32:11
1446,1,6,2401,1,5,1,2018-10-20 21:32:11
1447,1,6,2681,8,13,1,2018-10-20 21:32:11
1448,1,6,2210,7,10,1,2018-10-20 21:32:11
1449,1,6,2573,10,6,1,2018-10-20 21:32:11
1450,1,6,1869,6,14,1,2018-10-20 21:32:11
1451,1,6,2747,2,14,1,2018-10-20 21:32:11
1452,1,6,2773,9,8,1,2018-10-20 21:32:11
1453,1,6,2810,7,8,1,2018-10-20 21:32:11
1454,1,6,2770,10,13,1,2018-10-20 21:32:11
1455,1,6,2117,2,15,1,2018-10-20 21:32:11
1456,1,6,1943,7,12,1,2018-10-20 21:32:11
1457,1,6,2230,8,11,1,2018-10-20 21:32:11
1458,1,6,1721,3,5,1,2018-10-20 21:32:11
1459,1,6,2667,6,5,1,2018-10-20 21:32:11
1460,1,6,1921,8,6,1,2018-10-20 21:32:11
1461,1,6,2041,8,10,1,2018-10-20 21:32:11
1462,1,6,2273,3,11,1,2018-10-20 21:32:11
1463,1,6,2882,5,9,1,2018-10-20 21:32:11
1464,1,6,2480,10,5,1,2018-10-20 21:32:11
1465,1,6,2071,8,15,1,2018-10-20 21:32:11
1466,1,6,1781,6,11,1,2018-10-20 21:32:11
1467,1,6,1492,6,11,1,2018-10-20 21:32:11
1468,1,6,2408,8,9,1,2018-10-20 21:32:11
1469,1,6,2361,4,7,1,2018-10-20 21:32:11
1470,1,6,2218,10,7,1,2018-10-20 21:32:11
1471,1,6,1963,1,10,1,2018-10-20 21:32:11
1472,1,6,2017,7,11,1,2018-10-20 21:32:11
1473,1,6,2443,1,9,1,2018-10-20 21:32:11
1474,1,6,2656,6,5,1,2018-10-20 21:32:11
1475,1,6,1692,10,5,1,2018-10-20 21:32:11
1476,1,6,1941,8,11,1,2018-10-20 21:32:11
1477,1,6,2454,1,11,1,2018-10-20 21:32:11
1478,1,6,2575,8,6,1,2018-10-20 21:32:11
1479,1,6,2212,7,5,1,2018-10-20 21:32:11
1480,1,6,1835,4,8,1,2018-10-20 21:32:11
1481,1,6,2078,7,15,1,2018-10-20 21:32:11
1482,1,6,1954,3,13,1,2018-10-20 21:32:11
1483,1,6,2717,4,6,1,2018-10-20 21:32:11
1484,1,6,2538,2,11,1,2018-10-20 21:32:11
1485,1,6,2482,3,11,1,2018-10-20 21:32:11
1486,1,6,2848,4,6,1,2018-10-20 21:32:11
1487,1,6,2104,4,10,1,2018-10-20 21:32:11
1488,1,6,2665,7,15,1,2018-10-20 21:32:11
1489,1,6,2230,4,14,1,2018-10-20 21:32:11
1490,1,6,2528,2,6,1,2018-10-20 21:32:11
1491,1,6,2733,8,8,1,2018-10-20 21:32:11
1492,1,6,1509,1,5,1,2018-10-20 21:32:11
1493,1,6,2990,4,6,1,2018-10-20 21:32:11
1494,1,6,2250,8,6,1,2018-10-20 21:32:11
1495,1,6,2596,5,13,1,2018-10-20 21:32:11
1496,1,6,1887,7,13,1,2018-10-20 21:32:11
1497,1,6,1705,6,13,1,2018-10-20 21:32:11
1498,1,6,2690,5,15,1,2018-10-20 21:32:11
1499,1,6,2523,6,14,1,2018-10-20 21:32:11
1500,1,6,2295,8,6,1,2018-10-20 21:32:11
1501,1,6,1733,3,15,1,2018-10-20 21:32:11
1502,1,6,2526,9,15,1,2018-10-20 21:32:11
1503,1,6,2571,9,12,1,2018-10-20 21:32:11
1504,1,6,2139,5,12,1,2018-10-20 21:32:11
1505,1,6,2328,8,14,1,2018-10-20 21:32:11
1506,1,6,2103,3,7,1,2018-10-20 21:32:11
1507,1,6,2520,1,8,1,2018-10-20 21:32:11
1508,1,6,1962,5,13,1,2018-10-20 21:32:11
1509,1,6,2022,4,11,1,2018-10-20 21:32:11
1510,1,6,2688,8,9,1,2018-10-20 21:32:11
1511,1,6,2048,1,6,1,2018-10-20 21:32:11
1512,1,6,1643,8,14,1,2018-10-20 21:32:11
1513,1,6,2556,1,7,1,2018-10-20 21:32:11
1514,1,6,2251,6,7,1,2018-10-20 21:32:11
1515,1,6,1813,5,6,1,2018-10-20 21:32:11
1516,1,6,1848,1,6,1,2018-10-20 21:32:11
1517,1,6,1704,7,5,1,2018-10-20 21:32:11
1518,1,6,2672,1,13,1,2018-10-20 21:32:11
1519,1,6,1922,8,7,1,2018-10-20 21:32:11
1520,1,6,2043,2,7,1,2018-10-20 21:32:11
1521,1,6,2843,1,8,1,2018-10-20 21:32:11
1522,1,6,1684,2,7,1,2018-10-20 21:32:11
1523,1,6,1800,5,12,1,2018-10-20 21:32:11
1524,1,6,2533,7,13,1,2018-10-20 21:32:11
1525,1,6,2854,10,5,1,2018-10-20 21:32:11
1526,1,6,1551,8,14,1,2018-10-20 21:32:11
1527,1,6,2418,7,11,1,2018-10-20 21:32:11
1528,1,6,2466,6,5,1,2018-10-20 21:32:11
1529,1,6,2141,5,8,1,2018-10-20 21:32:11
1530,1,6,1744,2,15,1,2018-10-20 21:32:11
1531,1,6,2423,3,9,1,2018-10-20 21:32:11
1532,1,6,2015,2,9,1,2018-10-20 21:32:11
1533,1,6,1786,8,10,1,2018-10-20 21:32:11
1534,1,6,2064,9,12,1,2018-10-20 21:32:11
1535,1,6,2149,8,5,1,2018-10-20 21:32:11
1536,1,6,2513,7,5,1,2018-10-20 21:32:11
1537,1,6,2046,1,10,1,2018-10-20 21:32:11
1538,1,6,1990,2,7,1,2018-10-20 21:32:11
1539,1,6,2098,3,14,1,2018-10-20 21:32:11
1540,1,6,2790,3,13,1,2018-10-20 21:32:11
1541,1,6,2170,5,9,1,2018-10-20 21:32:11
1542,1,6,1800,6,11,1,2018-10-20 21:32:11
1543,1,6,1961,10,7,1,2018-10-20 21:32:11
1544,1,6,2187,5,15,1,2018-10-20 21:32:11
1545,1,6,2967,4,15,1,2018-10-20 21:32:11
1546,1,6,2872,1,11,1,2018-10-20 21:32:11
1547,1,6,1768,4,10,1,2018-10-20 21:32:11
1548,1,6,2099,4,5,1,2018-10-20 21:32:11
1549,1,6,2098,9,11,1,2018-10-20 21:32:11
1550,1,6,2657,2,5,1,2018-10-20 21:32:11
1551,1,6,2328,9,15,1,2018-10-20 21:32:11
1552,1,6,2628,10,7,1,2018-10-20 21:32:11
1553,1,6,1765,5,13,1,2018-10-20 21:32:11
1554,1,6,2504,9,10,1,2018-10-20 21:32:11
1555,1,6,1607,8,9,1,2018-10-20 21:32:11
1556,1,6,2001,4,6,1,2018-10-20 21:32:11
1557,1,6,2164,6,15,1,2018-10-20 21:32:11
1558,1,6,2828,8,12,1,2018-10-20 21:32:11
1559,1,6,1689,10,6,1,2018-10-20 21:32:11
1560,1,6,2801,2,12,1,2018-10-20 21:32:11
1561,1,6,2569,1,13,1,2018-10-20 21:32:11
1562,1,6,2187,8,14,1,2018-10-20 21:32:11
1563,1,6,1576,7,6,1,2018-10-20 21:32:11
1564,1,6,2655,10,12,1,2018-10-20 21:32:11
1565,1,6,2453,8,11,1,2018-10-20 21:32:11
1566,1,6,2309,3,9,1,2018-10-20 21:32:11
1567,1,6,2033,10,11,1,2018-10-20 21:32:11
1568,1,6,2466,9,9,1,2018-10-20 21:32:11
1569,1,6,1735,8,12,1,2018-10-20 21:32:11
1570,1,6,2174,10,8,1,2018-10-20 21:32:11
1571,1,6,1714,3,5,1,2018-10-20 21:32:11
1572,1,6,2483,10,12,1,2018-10-20 21:32:11
1573,1,6,1885,2,12,1,2018-10-20 21:32:11
1574,1,6,1701,9,15,1,2018-10-20 21:32:11
1575,1,6,2847,10,7,1,2018-10-20 21:32:11
1576,1,6,2911,7,5,1,2018-10-20 21:32:11
1577,1,6,2043,7,12,1,2018-10-20 21:32:11
1578,1,6,2624,7,6,1,2018-10-20 21:32:11
1579,1,6,2187,1,15,1,2018-10-20 21:32:11
1580,1,6,2500,5,14,1,2018-10-20 21:32:11
1581,1,6,2811,1,15,1,2018-10-20 21:32:11
